"(PDH-CSV 4.0) (Hora verano SudamÈrica PacÌfico)(180)","\\OMEN2025\Disco lÛgico(_Total)\% de tiempo de disco","\\OMEN2025\Disco lÛgico(_Total)\Escrituras en disco/s","\\OMEN2025\Disco lÛgico(_Total)\Lecturas de disco/s","\\OMEN2025\Disco lÛgico(_Total)\Promedio de segundos de disco/escritura","\\OMEN2025\Disco lÛgico(_Total)\Promedio de segundos de disco/lectura","\\OMEN2025\Interfaz de red(Realtek USB GbE Family Controller)\Paquetes de salida con errores","\\OMEN2025\Interfaz de red(Realtek Gaming GbE Family Controller)\Paquetes de salida con errores","\\OMEN2025\Interfaz de red(Intel[R] Wi-Fi 6 AX201 160MHz)\Paquetes de salida con errores","\\OMEN2025\Interfaz de red(Realtek USB GbE Family Controller)\Paquetes recibidos con errores","\\OMEN2025\Interfaz de red(Realtek Gaming GbE Family Controller)\Paquetes recibidos con errores","\\OMEN2025\Interfaz de red(Intel[R] Wi-Fi 6 AX201 160MHz)\Paquetes recibidos con errores","\\OMEN2025\Interfaz de red(Realtek USB GbE Family Controller)\Total de bytes/s","\\OMEN2025\Interfaz de red(Realtek Gaming GbE Family Controller)\Total de bytes/s","\\OMEN2025\Interfaz de red(Intel[R] Wi-Fi 6 AX201 160MHz)\Total de bytes/s","\\OMEN2025\Memoria\Mbytes disponibles","\\OMEN2025\Memoria\P·ginas/s","\\OMEN2025\Procesador(_Total)\% de tiempo de procesador","\\OMEN2025\Sistema\Longitud de la cola del procesador"
"12/14/2025 22:50:07.197"," "," "," "," "," ","0","0","0","0","0","0"," "," "," ","14139"," "," ","0"
"12/14/2025 22:50:12.201","0.10738460971432767233","5.008667298413211455","0","0.00064471600000000003905","0","0","0","0","0","0","0","0","0","5907.6229051324153261","14140","0","5.7232263320830423226","0"
"12/14/2025 22:50:17.191","0.11208611252685085624","12.423157759917106802","0","0.00027067419354838710612","0","0","0","0","0","0","0","0","0","5291.8644587001735999","14151","0","4.1188515540574455187","0"
"12/14/2025 22:50:22.202","0.16755083023398986697","2.394622492054492735","0","0.0020990750000000001595","0","0","0","0","0","0","0","0","0","10008.923361164766902","14146","0","8.3302613785368624377","0"
"12/14/2025 22:50:27.194","0.10304837208636949408","2.8050140748593741513","0.40071629640848199783","0.0010826499999999998885","0.000136250000000000005","0","0","0","0","0","0","0","0","5404.0599733647877656","14150","6.4114607425357119652","8.7038427413559826817","0"
"12/14/2025 22:50:32.201","0.12199367035525852943","1.7971819468201080117","0","0.0020363999999999998422","0","0","0","0","0","0","0","0","0","5742.1960069732249394","14153","0","7.605086847703690367","0"
"12/14/2025 22:50:37.186","0.33466406452857405673","9.6288488013166482204","0.20060101669409682867","0.0010273562499999999709","0.00073620000000000000544","0","0","0","0","0","0","0","0","17953.18919107158581","14096","3.6108183004937433047","14.039489601343923653","0"
"12/14/2025 22:50:42.197","0.86933018383156901443","64.663452773316706157","0","0.0004033179012345679184","0","0","0","0","0","0","0","0","0","14134.35305203414282","14099","0.19957855794233550495","12.333769670889560999","0"
"12/14/2025 22:50:47.208","0.19811197487758303026","1.5966473280077029262","0.19958091600096286578","0.00055409999999999997016","0.025347200000000000286","0","0","0","0","0","0","0","0","8693.9442819179439539","14049","0","9.8006093361221129356","0"
"12/14/2025 22:50:52.204","0.30670306048205564498","12.60836237025845108","0","0.00072973650793650788465","0","0","0","0","0","0","0","0","0","11276.278879203844554","14044","0","18.107172690724794961","0"
"12/14/2025 22:50:57.206","0.12910460648107002779","3.1990092028696874848","0.1999380751793554678","0.0009584250000000000538","0.00403699999999999979","0","0","0","0","0","0","0","0","11911.310828810101157","14026","0","19.830391979723462015","0"
"12/14/2025 22:51:02.199","0.15170183226483646699","2.8039587972675099614","0.20028277123339358057","0.001361385714285714239","0.0036635000000000000897","0","0","0","0","0","0","0","0","18925.119619385826809","14023","3.4048071109676909529","13.157695980379124023","0"
"12/14/2025 22:51:07.197","0.20104396901802662478","11.003523108028728572","0","0.00054814727272727275381","0","0","0","0","0","0","0","0","0","12627.843182830278238","14007","0","5.7540751300229953102","0"
"12/14/2025 22:51:12.201","0.27124852012381822641","4.9956181435016091541","0.19982472574006435173","0.00081281999999999990543","0.020401800000000001184","0","0","0","0","0","0","0","0","9573.0031360292632598","14089","0","13.277773024091787946","0"
"12/14/2025 22:51:17.197","0.24467661061485418417","2.0019531054496764177","0","0.0036666200000000002089","0","0","0","0","0","0","0","0","0","7967.9735550002578748","14076","0","12.025018309055823806","0"
"12/14/2025 22:51:22.209","0.2753528651245985559","13.366911013799997576","0.59851840360298502741","0.00060655074626865665074","0.00025536666666666667583","0","0","0","0","0","0","0","0","8810.5899133050079399","14086","0.59851840360298502741","15.521472843057582125","0"
"12/14/2025 22:51:27.189","0.4465005058778266922","25.500357165632486556","0.40158042780523600657","0.0005200511811023621634","0.00033274999999999998372","0","0","0","0","0","0","0","0","15705.408951034976781","14072","0.40158042780523600657","19.056937473524715898","0"
"12/14/2025 22:51:32.196","0.23920027313436162397","3.1953515304076240966","0","0.0022456749999999999282","0","0","0","0","0","0","0","0","0","7648.0738880306480496","14080","3.3950610010581008247","9.9708621397448951029","0"
"12/14/2025 22:51:37.198","0.06325134717012201313","3.199011633365755447","0","0.00059316250000000000486","0","0","0","0","0","0","0","0","0","9340.3142165196641145","14068","0.19993822708535971544","10.14652695601832022","0"
"12/14/2025 22:51:42.213","1.1537916204596563308","33.298921788888264928","0","0.001039359880239520929","0","0","0","0","0","0","0","0","0","13366.227085008000358","14104","0","4.7697081166065853353","2"
"12/14/2025 22:51:47.198","0.098880498264647245787","1.2035865434691528364","0","0.0024650166666666667448","0","0","0","0","0","0","0","0","0","8749.8735732634959277","14098","0","8.5295842127195875548","0"
"12/14/2025 22:51:52.213","0.081128079312612955132","4.5862351489979067409","0","0.000530673913043478232","0","0","0","0","0","0","0","0","0","20901.666990793852165","14106","0","2.8288225642662645498","0"
"12/14/2025 22:51:57.208","0.40929330172739680771","12.611097008701836586","0.40035228599053446219","0.00096758095238095242433","0.00018704999999999999297","0","0","0","0","0","0","0","0","10201.977127753794775","14094","0.80070457198106892438","10.10409642456007262","0"
"12/14/2025 22:52:02.211","0.2502194169843807714","5.5976366777946351405","0","0.0013411857142857142901","0","0","0","0","0","0","0","0","0","7738.3328758598117929","14104","1.9991559563552268042","9.2675513548282957288","0"
"12/14/2025 22:52:07.198","0.11242719317595731288","5.2136844618807876017","0.40105265091390673859","0.0004917538461538461473","0.0020173000000000000827","0","0","0","0","0","0","0","0","14646.843864026788651","14059","0.2005263254569533693","16.894126802064956649","0"
"12/14/2025 22:52:12.194","0.24048068754200824237","21.217621659140348811","0.2001662420673618048","0.00033778207547169813128","0.00023670000000000000718","0","0","0","0","0","0","0","0","7134.9256984911116888","14089","3.8031585992798739859","10.666150600745327282","0"
"12/14/2025 22:52:17.207","0.33555184103199120482","11.170606782373541321","0.79790048445525285636","0.00046451071428571429891","0.0061131500000000003545","0","0","0","0","0","0","0","0","6503.287898552538536","14087","0.19947512111381321409","13.119548776147782476","0"
"12/14/2025 22:52:22.197","0.41715581523764200256","7.0145501410666124542","0.4008314366323778577","0.0010817199999999999906","0.012291750000000000592","0","0","0","0","0","0","0","0","9596.7062558523903135","14086","6.6137187044342340414","16.114956915377000257","0"
"12/14/2025 22:52:27.203","0.34952042140362793443","5.3933566789771036909","0","0.0019442037037037036319","0","0","0","0","0","0","0","0","0","6934.4584115070429107","14086","0","7.4205918642215040748","0"
"12/14/2025 22:52:32.205","0.35569816668057074871","18.191730039524031781","0","0.00058656703296703293585","0","0","0","0","0","0","0","0","0","6342.9165101544840581","14100","0.19990912131345092706","6.5242770470996802601","0"
"12/14/2025 22:52:37.205","0.19725493087827464245","5.1999423846383781012","0","0.0011380115384615385656","0","0","0","0","0","0","0","0","0","10172.68728662486501","14076","0.1999977840245530103","13.320781801362635122","0"
"12/14/2025 22:52:42.193","2.7763088058636209432","35.283488496149360003","0.80189746582157639399","0.0023345357954545451103","0.0011499249999999999923","0","0","0","0","0","0","0","0","7748.7352122338925255","14082","0.2004743664553940985","14.214552500459266327","0"
"12/14/2025 22:52:47.197","0.24156104611850517938","11.39066762601400562","0","0.0006361842105263158147","0","0","0","0","0","0","0","0","0","7815.3968453645920818","14093","0","5.7768292486251375806","0"
"12/14/2025 22:52:52.204","0.15726784746185282216","5.9922521378308273299","0","0.0007873566666666667645","0","0","0","0","0","0","0","0","0","7047.2879975649084372","14093","0","13.354662046104714079","0"
"12/14/2025 22:52:57.202","0.37308741480224999476","7.6029852361231107238","0","0.0014721447368421052265","0","0","0","0","0","0","0","0","0","5042.3798400203850179","14085","0.20007855884534503366","15.006392457260576023","0"
"12/14/2025 22:53:02.196","0.5301260359774202513","13.614869888594926195","0","0.0011681117647058824899","0","0","0","0","0","0","0","0","0","4448.0580800738953258","14099","0.40043734966455662994","12.364719472803574973","0"
"12/14/2025 22:53:07.199","0.10743732869130731555","4.397271756711266022","0","0.00073298636363636367457","0","0","0","0","0","0","0","0","0","5063.4584278530228403","14099","0","5.6444912545071002086","0"
"12/14/2025 22:53:12.187","0.10007442073906583357","1.6040210883860532842","0.20050263604825666053","0.0014092499999999999125","0.0036998999999999998903","0","0","0","0","0","0","0","0","8692.5912832361191249","14100","0","5.8600607804790261213","0"
"12/14/2025 22:53:17.208","0.2272662092875784301","5.7755407006435879325","0","0.0011804689655172415173","0","0","0","0","0","0","0","0","0","8367.3643792013699567","14100","0","4.348425993493021835","0"
"12/14/2025 22:53:22.196","0.055022701399936535527","1.8042178644391286824","0","0.00091489999999999995807","0","0","0","0","0","0","0","0","0","7811.8624157182184717","14104","0","5.6386591620997013052","0"
"12/14/2025 22:53:27.201","0.32128816081119199177","6.5933942102086762205","0","0.0014618696969696969891","0","0","0","0","0","0","0","0","0","5662.3270277973906559","14079","0.19979982455177808243","6.3443992262439019569","0"
"12/14/2025 22:53:32.203","0.5266271586001420868","14.395087532428682664","2.399181255404780444","0.00064586527777777780028","0.0027098666666666667603","0","0","0","0","0","0","0","0","68375.666120179826976","13954","2.998976569255975555","13.42750904246353727","0"
"12/14/2025 22:53:37.200","0.43245149128328397303","28.215217030849078839","0.80043168881841353368","0.00027556595744680854442","0.0064945499999999999757","0","0","0","0","0","0","0","0","5540.5881500010591481","13971","2.0010792220460338342","5.8871213760726126552","0"
"12/14/2025 22:53:42.195","2.8772849583749136038","24.424050362391849234","0","0.0035341450819672127863","0","0","0","0","0","0","0","0","0","10767.402661400681609","13969","0.20019713411796596914","8.7769244156322923089","0"
"12/14/2025 22:53:47.206","0.21889659884834306025","3.7919336470686095808","0","0.0017318157894736843899","0","0","0","0","0","0","0","0","0","4996.9702450159920772","13980","0","7.8919885525233439694","0"
"12/14/2025 22:53:52.199","0.38076050521113846692","16.02198601008247536","0","0.00071294374999999999241","0","0","0","0","0","0","0","0","0","11304.111954588564913","13966","0.2002748251260309531","14.100421612780033698","0"
"12/14/2025 22:53:57.200","0.39928964251833415355","9.9978996412433680518","0.39991598564973473984","0.0011933399999999999824","0.00011935000000000000079","0","0","0","0","0","0","0","0","9593.7845377443118196","13974","0","8.7297613994137606142","0"
"12/14/2025 22:54:02.189","0.28740554940838047848","11.025279422175930932","0.20045962585774418363","0.00077894181818181820309","0.00017049999999999999726","0","0","0","0","0","0","0","0","6135.0668493762614162","13971","3.4078136395816511772","12.573416468068964846","0"
"12/14/2025 22:54:07.203","0.25930433590895995977","16.752057287249620288","0","0.0004643714285714285522","0","0","0","0","0","0","0","0","0","6465.0975373578348808","13981","3.9885850683927666083","8.4266869360025040692","0"
"12/14/2025 22:54:12.195","0.37085359553973185065","9.4158417771563946985","0.40067411817686782172","0.0011704872340425533529","0.00026049999999999998938","0","0","0","0","0","0","0","0","5171.9015174270098214","13987","0.20033705908843391086","5.5432768874766775724","0"
"12/14/2025 22:54:17.206","0.16394128998360207872","8.9806205393257787506","0","0.00054765999999999994373","0","0","0","0","0","0","0","0","0","5418.3077253932196982","13989","0.19956934531835063273","6.4925193167697958785","0"
"12/14/2025 22:54:22.191","0.20351276046751889948","10.029411248486185926","0.4011764499394474548","0.0005978640000000000343","0.00027205000000000002618","0","0","0","0","0","0","0","0","7179.4537481163515622","13974","0","13.535522211781604085","0"
"12/14/2025 22:54:27.203","0.33742002615829258527","13.567849623532080017","0","0.00074606617647058823262","0","0","0","0","0","0","0","0","0","6036.0968648690068221","13996","0.19952720034606000188","17.889013816407096868","0"
"12/14/2025 22:54:32.195","0.22393755566586898142","5.8094572154009513909","0.60097833262768463047","0.00087110344827586209341","0.0027579666666666668995","0","0","0","0","0","0","0","0","9834.4094351194326009","13993","0.20032611087589488608","14.234997209444699706","0"
"12/14/2025 22:54:37.207","0.19478282035755506429","1.3966274240962921471","0.39903640688465491504","0.0011197714285714286536","0.010724749999999999908","0","0","0","0","0","0","0","0","6439.0509796942342291","13999","6.3845825101544786406","4.1381398397276942802","0"
"12/14/2025 22:54:42.199","2.173382224254336581","31.248134000651923259","0","0.0020865666666666669513","0","0","0","0","0","0","0","0","0","5936.1439173674343692","14002","0","2.6622767449460127409","0"
"12/14/2025 22:54:47.205","0.10569443712258709545","3.3959420530031843022","0","0.00093369411764705875691","0","0","0","0","0","0","0","0","0","8169.0384891477769997","14006","0","5.8930471778137043515","0"
"12/14/2025 22:54:52.198","0.26334518831661574145","4.80703018550569805","0","0.0016435166666666665633","0","0","0","0","0","0","0","0","0","5801.0839692833978916","13986","0.20029292439607077059","8.8517459985675941425","0"
"12/14/2025 22:54:57.212","0.29316855932775981453","12.364453186245798477","0","0.00071131451612903230826","0","0","0","0","0","0","0","0","0","7797.9814272352132321","13978","0","19.138335913793667942","0"
"12/14/2025 22:55:02.197","0.17858813493256212035","4.8141707040341525925","0","0.0011128874999999998577","0","0","0","0","0","0","0","0","0","8134.945537587711442","13978","0.20059044600142303394","11.066119673848728411","0"
"12/14/2025 22:55:07.200","0.12602532875442704063","3.5979952689960206236","0","0.0010508166666666667391","0","0","0","0","0","0","0","0","0","5951.0841749194178192","13976","0","11.73058567507632155","0"
"12/14/2025 22:55:12.200","0.19056252286251246231","14.400597624801429575","0","0.00039698194444444444371","0","0","0","0","0","0","0","0","0","5037.6090607760224884","13984","0.2000083003444642904","7.4558277108061954408","0"
"12/14/2025 22:55:17.194","0.15782313677053427803","4.4051326843985538773","0","0.0010748318181818181365","0","0","0","0","0","0","0","0","0","6089.2950029656558399","13980","0","15.215190778760600665","0"
"12/14/2025 22:55:22.202","0.14520240394396208283","2.1964758423699510814","0","0.0019831545454545452395","0","0","0","0","0","0","0","0","0","4668.9089223903811217","13991","0","11.739904404240618874","0"
"12/14/2025 22:55:27.196","0.26445239624577360216","10.012875556678332956","0","0.00079236200000000001423","0","0","0","0","0","0","0","0","0","6816.9659364977433142","13979","0.20025751113356665689","16.223458940662105476","0"
"12/14/2025 22:55:32.211","0.32565804505644074807","16.947000290232335118","0","0.00057648705882352936549","0","0","0","0","0","0","0","0","0","7473.826504466462211","13972","0.19937647400273333931","22.858320547300426284","0"
"12/14/2025 22:55:37.205","0.15311670231105528606","4.6060044795596439826","0.20026106432868015506","0.00083273478260869563533","0.0037845000000000001035","0","0","0","0","0","0","0","0","11322.760577143575574","13976","0.20026106432868015506","21.146640593557219034","0"
"12/14/2025 22:55:42.201","2.6849300195977314765","20.216693328014805786","0","0.0039842396039603961144","0","0","0","0","0","0","0","0","0","25655.784494372692279","13957","0.40033056095078822789","13.952608671249478789","0"
"12/14/2025 22:55:47.188","0.35834309355288984644","14.636016602375455875","0","0.00073450410958904115664","0","0","0","0","0","0","0","0","0","6138.3052643606433776","13955","3.2078940498357164657","13.811035640010526748","0"
"12/14/2025 22:55:52.205","0.051333473281766371643","0.99667441640825893412","0","0.0015451399999999999683","0","0","0","0","0","0","0","0","0","10292.856033131371078","13957","0","6.2489354114991240152","0"
"12/14/2025 22:55:57.213","0.16398038457306854387","8.3863368123386017317","0","0.00058659047619047616304","0","0","0","0","0","0","0","0","0","19203.313577453340258","13978","0","5.075634487257540961","0"
"12/14/2025 22:56:02.212","0.2063021902625230275","14.802350021089349497","0","0.00041812027027027026324","0","0","0","0","0","0","0","0","0","5059.403230856931259","13973","0.20003175704174797067","2.524797478863061162","0"
"12/14/2025 22:56:07.210","0.14976463970113423896","4.6023068602906525015","0","0.00097623913043478271426","0","0","0","0","0","0","0","0","0","5450.3319243737732904","13962","4.8024071585641587845","10.932172376068782782","0"
"12/14/2025 22:56:12.203","0.1186338942603123725","1.2015518282171790965","0","0.002962016666666666357","0","0","0","0","0","0","0","0","0","6458.1408180293010446","13965","0.20025863803619650683","7.7709846767423655933","0"
"12/14/2025 22:56:17.204","0.28583566333277055094","9.5995812662651669456","0","0.00089327291666666669423","0","0","0","0","0","0","0","0","0","4970.7831744379309384","13978","0.19999127638052430211","6.3712270178419068145","0"
